student_id,month,subject,lectures_conducted,lectures_attended,absences,attendance_percentage,prev_sem_attendance,trend,risk_label
STU0500,1,SUB5,23,16,7,71.56,55.4,declining,WARNING
STU0500,2,SUB3,20,13,7,69.32,55.4,declining,WARNING
STU0500,3,SUB5,24,16,8,68.62,55.4,declining,WARNING
STU0500,4,SUB4,23,16,7,70.66,55.4,declining,WARNING
STU0500,5,SUB4,19,13,6,68.91,55.4,declining,WARNING
STU0500,6,SUB3,21,14,7,69.35,55.4,declining,WARNING
STU0501,1,SUB3,22,16,6,75.59,65.7,stable,SAFE
STU0501,2,SUB2,24,17,7,73.61,65.7,stable,WARNING
STU0501,3,SUB5,18,13,5,72.83,65.7,stable,WARNING
STU0501,4,SUB1,23,16,7,73.12,65.7,stable,WARNING
STU0501,5,SUB1,18,13,5,74.17,65.7,stable,WARNING
STU0501,6,SUB2,18,13,5,73.93,65.7,stable,WARNING
STU0502,1,SUB5,23,19,4,82.94,82.8,declining,SAFE
STU0502,2,SUB5,20,16,4,81.57,82.8,declining,SAFE
STU0502,3,SUB3,22,17,5,79.59,82.8,declining,SAFE
STU0502,4,SUB4,23,18,5,78.6,82.8,declining,SAFE
STU0502,5,SUB2,18,13,5,76.21,82.8,declining,SAFE
STU0502,6,SUB1,19,15,4,80.53,82.8,declining,SAFE
STU0503,1,SUB4,19,18,1,98.89,90.8,stable,SAFE
STU0503,2,SUB2,23,22,1,97.62,90.8,stable,SAFE
STU0503,3,SUB5,23,22,1,96.35,90.8,stable,SAFE
STU0503,4,SUB4,20,18,2,94.88,90.8,stable,SAFE
STU0503,5,SUB1,21,19,2,94.62,90.8,stable,SAFE
STU0503,6,SUB4,19,17,2,94.43,90.8,stable,SAFE
STU0504,1,SUB2,19,10,9,54.67,98.2,declining,HIGH_RISK
STU0504,2,SUB4,24,12,12,53.96,98.2,declining,HIGH_RISK
STU0504,3,SUB1,18,9,9,54.11,98.2,declining,HIGH_RISK
STU0504,4,SUB4,23,11,12,50.06,98.2,declining,HIGH_RISK
STU0504,5,SUB4,24,11,13,46.0,98.2,declining,HIGH_RISK
STU0504,6,SUB5,22,10,12,46.21,98.2,declining,HIGH_RISK
STU0505,1,SUB5,22,16,6,77.19,100.0,improving,SAFE
STU0505,2,SUB4,24,19,5,79.77,100.0,improving,SAFE
STU0505,3,SUB5,18,14,4,78.51,100.0,improving,SAFE
STU0505,4,SUB3,22,17,5,78.08,100.0,improving,SAFE
STU0505,5,SUB4,20,16,4,82.61,100.0,improving,SAFE
STU0505,6,SUB4,18,15,3,86.96,100.0,improving,SAFE
STU0506,1,SUB2,18,12,6,71.1,81.1,stable,WARNING
STU0506,2,SUB4,19,13,6,68.64,81.1,stable,WARNING
STU0506,3,SUB5,19,13,6,68.97,81.1,stable,WARNING
STU0506,4,SUB3,23,15,8,68.23,81.1,stable,WARNING
STU0506,5,SUB4,24,17,7,72.44,81.1,stable,WARNING
STU0506,6,SUB4,20,13,7,67.7,81.1,stable,WARNING
STU0507,1,SUB2,21,17,4,82.22,98.0,stable,SAFE
STU0507,2,SUB1,20,16,4,83.79,98.0,stable,SAFE
STU0507,3,SUB2,19,15,4,84.06,98.0,stable,SAFE
STU0507,4,SUB4,22,17,5,81.25,98.0,stable,SAFE
STU0507,5,SUB4,21,16,5,80.66,98.0,stable,SAFE
STU0507,6,SUB5,19,15,4,81.88,98.0,stable,SAFE
STU0508,1,SUB2,23,16,7,71.32,52.4,improving,WARNING
STU0508,2,SUB5,24,17,7,71.95,52.4,improving,WARNING
STU0508,3,SUB3,18,12,6,72.07,52.4,improving,WARNING
STU0508,4,SUB2,22,16,6,75.01,52.4,improving,SAFE
STU0508,5,SUB4,19,14,5,73.83,52.4,improving,WARNING
STU0508,6,SUB3,20,15,5,75.75,52.4,improving,SAFE
STU0509,1,SUB5,23,14,9,64.41,88.5,stable,HIGH_RISK
STU0509,2,SUB1,18,12,6,67.13,88.5,stable,WARNING
STU0509,3,SUB4,21,14,7,69.06,88.5,stable,WARNING
STU0509,4,SUB1,24,16,8,69.28,88.5,stable,WARNING
STU0509,5,SUB5,24,16,8,69.35,88.5,stable,WARNING
STU0509,6,SUB1,24,16,8,67.16,88.5,stable,WARNING
STU0510,1,SUB2,18,13,5,77.56,91.2,improving,SAFE
STU0510,2,SUB3,19,15,4,80.55,91.2,improving,SAFE
STU0510,3,SUB5,24,19,5,81.5,91.2,improving,SAFE
STU0510,4,SUB1,24,19,5,81.8,91.2,improving,SAFE
STU0510,5,SUB3,20,16,4,80.47,91.2,improving,SAFE
STU0510,6,SUB2,18,15,3,87.19,91.2,improving,SAFE
STU0511,1,SUB4,24,21,3,87.57,72.0,declining,SAFE
STU0511,2,SUB2,22,18,4,86.05,72.0,declining,SAFE
STU0511,3,SUB4,20,17,3,86.19,72.0,declining,SAFE
STU0511,4,SUB2,23,19,4,83.91,72.0,declining,SAFE
STU0511,5,SUB5,24,20,4,84.44,72.0,declining,SAFE
STU0511,6,SUB2,19,15,4,81.28,72.0,declining,SAFE
STU0512,1,SUB5,24,22,2,92.63,90.1,declining,SAFE
STU0512,2,SUB1,20,18,2,91.09,90.1,declining,SAFE
STU0512,3,SUB1,24,21,3,90.98,90.1,declining,SAFE
STU0512,4,SUB1,22,19,3,88.17,90.1,declining,SAFE
STU0512,5,SUB4,20,18,2,91.34,90.1,declining,SAFE
STU0512,6,SUB4,19,15,4,82.64,90.1,declining,SAFE
STU0513,1,SUB1,22,18,4,84.85,53.1,improving,SAFE
STU0513,2,SUB5,23,20,3,87.32,53.1,improving,SAFE
STU0513,3,SUB4,21,18,3,89.26,53.1,improving,SAFE
STU0513,4,SUB5,23,20,3,90.7,53.1,improving,SAFE
STU0513,5,SUB3,23,21,2,92.44,53.1,improving,SAFE
STU0513,6,SUB3,18,17,1,94.57,53.1,improving,SAFE
STU0514,1,SUB2,21,20,1,95.78,95.0,stable,SAFE
STU0514,2,SUB5,22,21,1,96.9,95.0,stable,SAFE
STU0514,3,SUB3,23,21,2,95.49,95.0,stable,SAFE
STU0514,4,SUB4,24,23,1,96.91,95.0,stable,SAFE
STU0514,5,SUB1,20,19,1,96.23,95.0,stable,SAFE
STU0514,6,SUB4,20,18,2,91.8,95.0,stable,SAFE
STU0515,1,SUB3,22,20,2,92.96,86.3,stable,SAFE
STU0515,2,SUB5,22,20,2,91.12,86.3,stable,SAFE
STU0515,3,SUB2,20,18,2,91.71,86.3,stable,SAFE
STU0515,4,SUB5,24,21,3,89.98,86.3,stable,SAFE
STU0515,5,SUB3,19,17,2,93.39,86.3,stable,SAFE
STU0515,6,SUB1,22,20,2,94.19,86.3,stable,SAFE
STU0516,1,SUB1,18,11,7,64.91,86.6,declining,HIGH_RISK
STU0516,2,SUB4,18,11,7,62.9,86.6,declining,HIGH_RISK
STU0516,3,SUB1,23,14,9,63.33,86.6,declining,HIGH_RISK
STU0516,4,SUB5,19,11,8,61.45,86.6,declining,HIGH_RISK
STU0516,5,SUB5,23,13,10,59.43,86.6,declining,HIGH_RISK
STU0516,6,SUB3,19,10,9,55.57,86.6,declining,HIGH_RISK
STU0517,1,SUB2,23,20,3,90.04,65.0,stable,SAFE
STU0517,2,SUB2,22,19,3,90.03,65.0,stable,SAFE
STU0517,3,SUB5,22,19,3,86.38,65.0,stable,SAFE
STU0517,4,SUB3,24,20,4,86.9,65.0,stable,SAFE
STU0517,5,SUB4,19,16,3,88.47,65.0,stable,SAFE
STU0517,6,SUB1,18,16,2,90.72,65.0,stable,SAFE
STU0518,1,SUB5,20,15,5,76.65,53.1,improving,SAFE
STU0518,2,SUB5,22,17,5,77.69,53.1,improving,SAFE
STU0518,3,SUB3,24,19,5,80.48,53.1,improving,SAFE
STU0518,4,SUB4,23,18,5,80.98,53.1,improving,SAFE
STU0518,5,SUB4,23,19,4,85.45,53.1,improving,SAFE
STU0518,6,SUB2,21,17,4,85.06,53.1,improving,SAFE
STU0519,1,SUB5,23,17,6,77.03,57.2,improving,SAFE
STU0519,2,SUB2,18,14,4,79.43,57.2,improving,SAFE
STU0519,3,SUB2,18,14,4,79.39,57.2,improving,SAFE
STU0519,4,SUB1,20,16,4,83.51,57.2,improving,SAFE
STU0519,5,SUB1,21,17,4,82.86,57.2,improving,SAFE
STU0519,6,SUB3,22,17,5,79.93,57.2,improving,SAFE
STU0520,1,SUB3,20,12,8,61.02,52.0,improving,HIGH_RISK
STU0520,2,SUB2,18,11,7,61.94,52.0,improving,HIGH_RISK
STU0520,3,SUB4,22,13,9,62.2,52.0,improving,HIGH_RISK
STU0520,4,SUB3,20,12,8,62.35,52.0,improving,HIGH_RISK
STU0520,5,SUB4,24,15,9,64.18,52.0,improving,HIGH_RISK
STU0520,6,SUB3,22,13,9,63.08,52.0,improving,HIGH_RISK
STU0521,1,SUB4,22,16,6,74.32,53.4,improving,WARNING
STU0521,2,SUB4,24,18,6,76.66,53.4,improving,SAFE
STU0521,3,SUB5,23,17,6,76.59,53.4,improving,SAFE
STU0521,4,SUB5,19,14,5,75.75,53.4,improving,SAFE
STU0521,5,SUB4,24,19,5,80.23,53.4,improving,SAFE
STU0521,6,SUB3,19,15,4,81.96,53.4,improving,SAFE
STU0522,1,SUB4,19,15,4,83.03,54.5,stable,SAFE
STU0522,2,SUB4,18,14,4,82.61,54.5,stable,SAFE
STU0522,3,SUB1,23,19,4,84.99,54.5,stable,SAFE
STU0522,4,SUB1,23,19,4,85.77,54.5,stable,SAFE
STU0522,5,SUB3,24,20,4,84.01,54.5,stable,SAFE
STU0522,6,SUB5,18,15,3,83.94,54.5,stable,SAFE
STU0523,1,SUB5,22,17,5,79.84,54.3,stable,SAFE
STU0523,2,SUB5,21,16,5,76.44,54.3,stable,SAFE
STU0523,3,SUB5,18,14,4,80.68,54.3,stable,SAFE
STU0523,4,SUB3,18,13,5,76.38,54.3,stable,SAFE
STU0523,5,SUB5,19,15,4,80.02,54.3,stable,SAFE
STU0523,6,SUB5,24,18,6,77.96,54.3,stable,SAFE
STU0524,1,SUB3,18,14,4,79.09,80.3,declining,SAFE
STU0524,2,SUB1,21,16,5,78.01,80.3,declining,SAFE
STU0524,3,SUB4,20,14,6,74.95,80.3,declining,WARNING
STU0524,4,SUB1,18,13,5,76.78,80.3,declining,SAFE
STU0524,5,SUB2,20,14,6,73.76,80.3,declining,WARNING
STU0524,6,SUB1,24,18,6,75.68,80.3,declining,SAFE
STU0525,1,SUB2,20,16,4,83.59,57.7,declining,SAFE
STU0525,2,SUB3,18,14,4,83.1,57.7,declining,SAFE
STU0525,3,SUB2,20,16,4,80.93,57.7,declining,SAFE
STU0525,4,SUB3,20,15,5,79.7,57.7,declining,SAFE
STU0525,5,SUB1,24,18,6,78.86,57.7,declining,SAFE
STU0525,6,SUB5,19,15,4,80.71,57.7,declining,SAFE
STU0526,1,SUB3,18,13,5,75.61,79.3,declining,SAFE
STU0526,2,SUB5,21,15,6,75.69,79.3,declining,SAFE
STU0526,3,SUB1,21,15,6,73.54,79.3,declining,WARNING
STU0526,4,SUB1,19,13,6,72.43,79.3,declining,WARNING
STU0526,5,SUB1,22,15,7,72.35,79.3,declining,WARNING
STU0526,6,SUB2,22,15,7,71.65,79.3,declining,WARNING
STU0527,1,SUB2,22,15,7,72.41,65.2,declining,WARNING
STU0527,2,SUB3,19,13,6,70.83,65.2,declining,WARNING
STU0527,3,SUB2,19,13,6,70.25,65.2,declining,WARNING
STU0527,4,SUB5,21,14,7,68.95,65.2,declining,WARNING
STU0527,5,SUB4,18,12,6,68.29,65.2,declining,WARNING
STU0527,6,SUB3,22,13,9,62.53,65.2,declining,HIGH_RISK
STU0528,1,SUB3,21,11,10,56.92,82.7,improving,HIGH_RISK
STU0528,2,SUB4,24,13,11,57.82,82.7,improving,HIGH_RISK
STU0528,3,SUB2,24,14,10,61.02,82.7,improving,HIGH_RISK
STU0528,4,SUB3,22,13,9,60.53,82.7,improving,HIGH_RISK
STU0528,5,SUB5,23,13,10,57.86,82.7,improving,HIGH_RISK
STU0528,6,SUB1,20,12,8,63.09,82.7,improving,HIGH_RISK
STU0529,1,SUB4,20,18,2,92.3,69.8,improving,SAFE
STU0529,2,SUB3,22,20,2,92.34,69.8,improving,SAFE
STU0529,3,SUB3,20,19,1,96.19,69.8,improving,SAFE
STU0529,4,SUB4,23,22,1,98.59,69.8,improving,SAFE
STU0529,5,SUB3,23,21,2,95.26,69.8,improving,SAFE
STU0529,6,SUB5,21,20,1,96.79,69.8,improving,SAFE
STU0530,1,SUB4,22,13,9,63.28,66.4,stable,HIGH_RISK
STU0530,2,SUB2,18,10,8,57.78,66.4,stable,HIGH_RISK
STU0530,3,SUB4,23,13,10,60.23,66.4,stable,HIGH_RISK
STU0530,4,SUB1,22,13,9,62.32,66.4,stable,HIGH_RISK
STU0530,5,SUB1,23,14,9,62.47,66.4,stable,HIGH_RISK
STU0530,6,SUB4,24,14,10,60.98,66.4,stable,HIGH_RISK
STU0531,1,SUB3,22,21,1,95.73,83.6,declining,SAFE
STU0531,2,SUB1,24,22,2,94.64,83.6,declining,SAFE
STU0531,3,SUB2,20,18,2,94.74,83.6,declining,SAFE
STU0531,4,SUB1,19,17,2,92.13,83.6,declining,SAFE
STU0531,5,SUB3,23,20,3,88.61,83.6,declining,SAFE
STU0531,6,SUB5,24,22,2,92.07,83.6,declining,SAFE
STU0532,1,SUB1,20,13,7,67.39,81.3,stable,WARNING
STU0532,2,SUB5,23,14,9,63.19,81.3,stable,HIGH_RISK
STU0532,3,SUB4,19,11,8,62.76,81.3,stable,HIGH_RISK
STU0532,4,SUB5,20,12,8,62.18,81.3,stable,HIGH_RISK
STU0532,5,SUB5,19,12,7,64.51,81.3,stable,HIGH_RISK
STU0532,6,SUB5,23,14,9,62.67,81.3,stable,HIGH_RISK
STU0533,1,SUB1,19,14,5,76.69,83.6,stable,SAFE
STU0533,2,SUB2,22,16,6,77.07,83.6,stable,SAFE
STU0533,3,SUB3,23,18,5,81.59,83.6,stable,SAFE
STU0533,4,SUB1,23,17,6,77.45,83.6,stable,SAFE
STU0533,5,SUB5,23,18,5,82.25,83.6,stable,SAFE
STU0533,6,SUB5,23,18,5,79.99,83.6,stable,SAFE
STU0534,1,SUB1,23,22,1,96.79,94.2,improving,SAFE
STU0534,2,SUB4,20,19,1,98.89,94.2,improving,SAFE
STU0534,3,SUB3,21,21,0,100.0,94.2,improving,SAFE
STU0534,4,SUB4,22,21,1,98.06,94.2,improving,SAFE
STU0534,5,SUB1,22,22,0,100.0,94.2,improving,SAFE
STU0534,6,SUB1,19,19,0,100.0,94.2,improving,SAFE
STU0535,1,SUB2,21,16,5,76.92,63.9,declining,SAFE
STU0535,2,SUB1,22,16,6,75.89,63.9,declining,SAFE
STU0535,3,SUB4,19,13,6,71.94,63.9,declining,WARNING
STU0535,4,SUB2,19,13,6,70.15,63.9,declining,WARNING
STU0535,5,SUB1,20,14,6,74.16,63.9,declining,WARNING
STU0535,6,SUB1,18,12,6,69.26,63.9,declining,WARNING
STU0536,1,SUB3,20,16,4,81.92,74.0,improving,SAFE
STU0536,2,SUB2,21,17,4,82.22,74.0,improving,SAFE
STU0536,3,SUB1,24,20,4,86.29,74.0,improving,SAFE
STU0536,4,SUB2,22,19,3,87.41,74.0,improving,SAFE
STU0536,5,SUB5,24,21,3,90.06,74.0,improving,SAFE
STU0536,6,SUB1,24,21,3,89.05,74.0,improving,SAFE
STU0537,1,SUB4,18,11,7,63.21,81.3,stable,HIGH_RISK
STU0537,2,SUB1,24,14,10,59.25,81.3,stable,HIGH_RISK
STU0537,3,SUB4,18,11,7,62.06,81.3,stable,HIGH_RISK
STU0537,4,SUB4,22,12,10,57.7,81.3,stable,HIGH_RISK
STU0537,5,SUB1,23,13,10,57.76,81.3,stable,HIGH_RISK
STU0537,6,SUB4,20,12,8,60.72,81.3,stable,HIGH_RISK
STU0538,1,SUB5,22,18,4,85.73,70.1,stable,SAFE
STU0538,2,SUB4,21,17,4,84.4,70.1,stable,SAFE
STU0538,3,SUB5,22,19,3,89.11,70.1,stable,SAFE
STU0538,4,SUB1,23,19,4,84.94,70.1,stable,SAFE
STU0538,5,SUB5,20,17,3,87.06,70.1,stable,SAFE
STU0538,6,SUB1,18,15,3,85.49,70.1,stable,SAFE
STU0539,1,SUB2,22,18,4,82.26,79.8,improving,SAFE
STU0539,2,SUB3,20,16,4,83.41,79.8,improving,SAFE
STU0539,3,SUB5,23,19,4,83.89,79.8,improving,SAFE
STU0539,4,SUB2,19,16,3,85.16,79.8,improving,SAFE
STU0539,5,SUB2,18,16,2,88.97,79.8,improving,SAFE
STU0539,6,SUB5,21,18,3,86.3,79.8,improving,SAFE
STU0540,1,SUB2,24,15,9,66.55,98.0,declining,WARNING
STU0540,2,SUB5,20,13,7,66.94,98.0,declining,WARNING
STU0540,3,SUB1,20,13,7,65.34,98.0,declining,WARNING
STU0540,4,SUB2,23,14,9,63.28,98.0,declining,HIGH_RISK
STU0540,5,SUB5,22,14,8,65.45,98.0,declining,WARNING
STU0540,6,SUB3,21,12,9,57.65,98.0,declining,HIGH_RISK
STU0541,1,SUB3,18,15,3,83.35,59.8,improving,SAFE
STU0541,2,SUB4,21,17,4,84.11,59.8,improving,SAFE
STU0541,3,SUB5,20,17,3,86.74,59.8,improving,SAFE
STU0541,4,SUB5,20,17,3,87.94,59.8,improving,SAFE
STU0541,5,SUB2,20,17,3,87.29,59.8,improving,SAFE
STU0541,6,SUB1,24,20,4,86.49,59.8,improving,SAFE
STU0542,1,SUB5,21,17,4,84.01,74.8,improving,SAFE
STU0542,2,SUB3,21,17,4,84.11,74.8,improving,SAFE
STU0542,3,SUB2,21,18,3,87.6,74.8,improving,SAFE
STU0542,4,SUB1,24,20,4,86.87,74.8,improving,SAFE
STU0542,5,SUB3,18,15,3,87.69,74.8,improving,SAFE
STU0542,6,SUB2,18,15,3,85.74,74.8,improving,SAFE
STU0543,1,SUB1,20,16,4,84.02,64.5,improving,SAFE
STU0543,2,SUB2,19,16,3,86.07,64.5,improving,SAFE
STU0543,3,SUB3,19,16,3,84.93,64.5,improving,SAFE
STU0543,4,SUB5,20,17,3,88.46,64.5,improving,SAFE
STU0543,5,SUB1,19,16,3,86.49,64.5,improving,SAFE
STU0543,6,SUB1,20,17,3,86.73,64.5,improving,SAFE
STU0544,1,SUB3,18,11,7,61.83,51.0,stable,HIGH_RISK
STU0544,2,SUB4,20,12,8,63.52,51.0,stable,HIGH_RISK
STU0544,3,SUB3,24,14,10,59.34,51.0,stable,HIGH_RISK
STU0544,4,SUB5,22,13,9,61.87,51.0,stable,HIGH_RISK
STU0544,5,SUB1,23,14,9,63.19,51.0,stable,HIGH_RISK
STU0544,6,SUB2,19,11,8,58.61,51.0,stable,HIGH_RISK
STU0545,1,SUB2,21,17,4,83.88,59.6,declining,SAFE
STU0545,2,SUB5,24,19,5,81.09,59.6,declining,SAFE
STU0545,3,SUB5,24,19,5,80.71,59.6,declining,SAFE
STU0545,4,SUB3,19,15,4,81.09,59.6,declining,SAFE
STU0545,5,SUB3,23,18,5,80.5,59.6,declining,SAFE
STU0545,6,SUB5,24,17,7,74.0,59.6,declining,WARNING
STU0546,1,SUB5,21,13,8,63.38,98.4,declining,HIGH_RISK
STU0546,2,SUB4,22,13,9,62.8,98.4,declining,HIGH_RISK
STU0546,3,SUB5,23,13,10,59.12,98.4,declining,HIGH_RISK
STU0546,4,SUB4,22,13,9,59.75,98.4,declining,HIGH_RISK
STU0546,5,SUB3,23,13,10,60.15,98.4,declining,HIGH_RISK
STU0546,6,SUB4,21,11,10,56.27,98.4,declining,HIGH_RISK
STU0547,1,SUB1,22,16,6,74.77,73.7,stable,WARNING
STU0547,2,SUB4,19,13,6,70.48,73.7,stable,WARNING
STU0547,3,SUB2,21,15,6,74.42,73.7,stable,WARNING
STU0547,4,SUB5,21,14,7,71.08,73.7,stable,WARNING
STU0547,5,SUB3,24,16,8,70.18,73.7,stable,WARNING
STU0547,6,SUB2,18,12,6,70.77,73.7,stable,WARNING
STU0548,1,SUB1,22,16,6,73.09,87.6,declining,WARNING
STU0548,2,SUB3,22,15,7,71.72,87.6,declining,WARNING
STU0548,3,SUB4,21,14,7,70.7,87.6,declining,WARNING
STU0548,4,SUB4,24,16,8,69.66,87.6,declining,WARNING
STU0548,5,SUB1,21,14,7,69.24,87.6,declining,WARNING
STU0548,6,SUB3,19,13,6,69.5,87.6,declining,WARNING
STU0549,1,SUB5,22,20,2,92.82,82.3,declining,SAFE
STU0549,2,SUB3,18,16,2,91.12,82.3,declining,SAFE
STU0549,3,SUB1,18,15,3,88.09,82.3,declining,SAFE
STU0549,4,SUB5,18,16,2,91.34,82.3,declining,SAFE
STU0549,5,SUB3,19,17,2,89.76,82.3,declining,SAFE
STU0549,6,SUB3,23,20,3,88.51,82.3,declining,SAFE
STU0550,1,SUB5,24,24,0,100.9,59.5,stable,SAFE
STU0550,2,SUB3,18,18,0,100.39,59.5,stable,SAFE
STU0550,3,SUB4,20,19,1,96.6,59.5,stable,SAFE
STU0550,4,SUB5,24,24,0,100.59,59.5,stable,SAFE
STU0550,5,SUB4,18,17,1,99.46,59.5,stable,SAFE
STU0550,6,SUB2,24,23,1,98.84,59.5,stable,SAFE
STU0551,1,SUB2,21,13,8,66.38,93.3,improving,WARNING
STU0551,2,SUB5,24,16,8,67.31,93.3,improving,WARNING
STU0551,3,SUB4,23,16,7,69.67,93.3,improving,WARNING
STU0551,4,SUB3,18,12,6,68.8,93.3,improving,WARNING
STU0551,5,SUB4,21,15,6,73.6,93.3,improving,WARNING
STU0551,6,SUB5,21,14,7,69.64,93.3,improving,WARNING
STU0552,1,SUB1,23,18,5,80.53,51.5,improving,SAFE
STU0552,2,SUB3,23,18,5,82.33,51.5,improving,SAFE
STU0552,3,SUB4,21,17,4,82.86,51.5,improving,SAFE
STU0552,4,SUB5,21,18,3,85.95,51.5,improving,SAFE
STU0552,5,SUB1,22,18,4,84.58,51.5,improving,SAFE
STU0552,6,SUB2,18,15,3,87.94,51.5,improving,SAFE
STU0553,1,SUB5,22,17,5,77.73,57.7,declining,SAFE
STU0553,2,SUB2,21,15,6,75.83,57.7,declining,SAFE
STU0553,3,SUB5,18,13,5,73.66,57.7,declining,WARNING
STU0553,4,SUB1,21,15,6,75.11,57.7,declining,SAFE
STU0553,5,SUB3,21,15,6,74.47,57.7,declining,WARNING
STU0553,6,SUB5,18,13,5,75.59,57.7,declining,SAFE
STU0554,1,SUB1,19,14,5,78.11,58.9,stable,SAFE
STU0554,2,SUB3,21,17,4,83.41,58.9,stable,SAFE
STU0554,3,SUB5,20,15,5,79.18,58.9,stable,SAFE
STU0554,4,SUB3,18,14,4,78.36,58.9,stable,SAFE
STU0554,5,SUB3,19,15,4,81.06,58.9,stable,SAFE
STU0554,6,SUB4,21,17,4,83.1,58.9,stable,SAFE
STU0555,1,SUB1,23,14,9,61.68,57.9,improving,HIGH_RISK
STU0555,2,SUB2,24,15,9,62.72,57.9,improving,HIGH_RISK
STU0555,3,SUB3,19,11,8,62.64,57.9,improving,HIGH_RISK
STU0555,4,SUB4,23,14,9,65.15,57.9,improving,WARNING
STU0555,5,SUB3,22,14,8,64.24,57.9,improving,HIGH_RISK
STU0555,6,SUB4,22,15,7,68.84,57.9,improving,WARNING
STU0556,1,SUB4,24,23,1,98.79,63.8,improving,SAFE
STU0556,2,SUB5,19,19,0,100.0,63.8,improving,SAFE
STU0556,3,SUB4,22,22,0,100.0,63.8,improving,SAFE
STU0556,4,SUB1,22,22,0,100.0,63.8,improving,SAFE
STU0556,5,SUB4,20,20,0,100.0,63.8,improving,SAFE
STU0556,6,SUB3,24,24,0,100.0,63.8,improving,SAFE
STU0557,1,SUB4,22,16,6,73.62,69.6,improving,WARNING
STU0557,2,SUB2,23,17,6,75.22,69.6,improving,SAFE
STU0557,3,SUB4,18,13,5,77.49,69.6,improving,SAFE
STU0557,4,SUB2,18,14,4,79.04,69.6,improving,SAFE
STU0557,5,SUB3,19,15,4,81.99,69.6,improving,SAFE
STU0557,6,SUB3,22,18,4,83.79,69.6,improving,SAFE
STU0558,1,SUB4,19,16,3,86.6,83.3,improving,SAFE
STU0558,2,SUB5,24,20,4,87.25,83.3,improving,SAFE
STU0558,3,SUB1,20,17,3,87.06,83.3,improving,SAFE
STU0558,4,SUB3,22,20,2,91.55,83.3,improving,SAFE
STU0558,5,SUB3,19,17,2,90.59,83.3,improving,SAFE
STU0558,6,SUB4,18,16,2,89.88,83.3,improving,SAFE
STU0559,1,SUB3,21,18,3,86.36,51.3,stable,SAFE
STU0559,2,SUB2,24,20,4,86.34,51.3,stable,SAFE
STU0559,3,SUB3,18,15,3,84.24,51.3,stable,SAFE
STU0559,4,SUB3,19,15,4,82.55,51.3,stable,SAFE
STU0559,5,SUB4,21,18,3,85.88,51.3,stable,SAFE
STU0559,6,SUB5,18,15,3,84.63,51.3,stable,SAFE
STU0560,1,SUB3,24,22,2,93.69,82.9,stable,SAFE
STU0560,2,SUB1,19,18,1,97.9,82.9,stable,SAFE
STU0560,3,SUB3,19,18,1,96.49,82.9,stable,SAFE
STU0560,4,SUB4,23,21,2,93.6,82.9,stable,SAFE
STU0560,5,SUB1,23,21,2,93.86,82.9,stable,SAFE
STU0560,6,SUB4,19,18,1,96.92,82.9,stable,SAFE
STU0561,1,SUB2,22,19,3,87.56,67.9,improving,SAFE
STU0561,2,SUB5,18,15,3,88.05,67.9,improving,SAFE
STU0561,3,SUB1,23,20,3,90.1,67.9,improving,SAFE
STU0561,4,SUB4,20,18,2,90.06,67.9,improving,SAFE
STU0561,5,SUB1,18,15,3,88.61,67.9,improving,SAFE
STU0561,6,SUB2,24,22,2,95.67,67.9,improving,SAFE
STU0562,1,SUB4,18,16,2,93.28,96.4,declining,SAFE
STU0562,2,SUB3,18,16,2,92.99,96.4,declining,SAFE
STU0562,3,SUB1,23,20,3,88.88,96.4,declining,SAFE
STU0562,4,SUB2,18,16,2,90.75,96.4,declining,SAFE
STU0562,5,SUB4,18,15,3,86.15,96.4,declining,SAFE
STU0562,6,SUB3,24,20,4,86.46,96.4,declining,SAFE
STU0563,1,SUB4,22,13,9,61.39,66.1,stable,HIGH_RISK
STU0563,2,SUB2,18,11,7,65.78,66.1,stable,WARNING
STU0563,3,SUB3,20,12,8,61.43,66.1,stable,HIGH_RISK
STU0563,4,SUB3,21,12,9,61.19,66.1,stable,HIGH_RISK
STU0563,5,SUB4,19,11,8,60.22,66.1,stable,HIGH_RISK
STU0563,6,SUB3,23,14,9,61.47,66.1,stable,HIGH_RISK
STU0564,1,SUB3,21,11,10,55.06,82.5,declining,HIGH_RISK
STU0564,2,SUB1,21,11,10,53.59,82.5,declining,HIGH_RISK
STU0564,3,SUB5,24,12,12,52.18,82.5,declining,HIGH_RISK
STU0564,4,SUB5,18,9,9,53.86,82.5,declining,HIGH_RISK
STU0564,5,SUB4,23,11,12,51.96,82.5,declining,HIGH_RISK
STU0564,6,SUB2,24,11,13,47.79,82.5,declining,HIGH_RISK
STU0565,1,SUB4,24,21,3,88.88,66.6,stable,SAFE
STU0565,2,SUB5,18,15,3,85.16,66.6,stable,SAFE
STU0565,3,SUB4,21,18,3,90.23,66.6,stable,SAFE
STU0565,4,SUB2,23,20,3,87.82,66.6,stable,SAFE
STU0565,5,SUB1,23,20,3,87.77,66.6,stable,SAFE
STU0565,6,SUB1,22,18,4,86.15,66.6,stable,SAFE
STU0566,1,SUB1,18,12,6,71.89,65.4,stable,WARNING
STU0566,2,SUB3,21,14,7,71.25,65.4,stable,WARNING
STU0566,3,SUB2,21,15,6,71.64,65.4,stable,WARNING
STU0566,4,SUB5,19,14,5,74.28,65.4,stable,WARNING
STU0566,5,SUB3,21,16,5,76.36,65.4,stable,SAFE
